lead_id,company_name,contact_name,email,job_title,industry,company_size,region,source_channel,decision_maker,created_date,last_activity,last_touch,page_views_7d,emails_opened_30d,calls_last_30d,days_in_pipeline,deal_size_estimate,lead_score,conversion_probability,converted
LEAD_000594,E-commerce Company 594,Contact 594,contact594@company594.com,CTO,E-commerce,1-10,MEA,direct,False,2025-07-13,2025-08-03,contact_form,4,0,1,54,296,28,0.281,0
LEAD_000595,Education Company 595,Contact 595,contact595@company595.com,CFO,Education,11-50,LATAM,direct,False,2025-07-10,2025-07-20,case_study_view,2,7,1,63,475,25,0.25,0
LEAD_000596,SaaS Company 596,Contact 596,contact596@company596.com,CEO,SaaS,1-10,APAC,referral,False,2025-09-03,2025-09-05,product_tour,7,0,3,107,738,53,0.531,1
LEAD_000597,E-commerce Company 597,Contact 597,contact597@company597.com,Sales Manager,E-commerce,1-10,NA,paid,False,2025-02-04,2025-02-28,email_open,5,1,2,70,3778,38,0.387,0
LEAD_000598,Manufacturing Company 598,Contact 598,contact598@company598.com,Product Manager,Manufacturing,201-1000,LATAM,paid,True,2025-02-15,2025-02-21,case_study_view,10,2,4,43,848,76,0.76,0
LEAD_000599,Healthcare Company 599,Contact 599,contact599@company599.com,VP Sales,Healthcare,51-200,NA,referral,False,2024-11-21,2024-11-29,trial_signup,13,6,1,93,471,72,0.725,1
LEAD_000600,SaaS Company 600,Contact 600,contact600@company600.com,VP Sales,SaaS,5000+,APAC,organic,False,2025-01-28,2025-02-27,contact_form,7,1,3,54,1648,76,0.765,1
LEAD_000601,SaaS Company 601,Contact 601,contact601@company601.com,CEO,SaaS,1-10,EU,referral,False,2025-04-11,2025-05-02,trial_signup,7,3,5,58,675,83,0.836,0
LEAD_000602,Education Company 602,Contact 602,contact602@company602.com,Marketing Director,Education,1-10,LATAM,social,False,2024-10-25,2024-11-04,pricing_page,8,2,3,140,1130,52,0.529,0
LEAD_000603,Healthcare Company 603,Contact 603,contact603@company603.com,CFO,Healthcare,5000+,EU,social,False,2024-11-27,2024-12-23,contact_form,9,1,1,160,3325,51,0.511,0
LEAD_000604,Manufacturing Company 604,Contact 604,contact604@company604.com,Operations Manager,Manufacturing,1-10,APAC,direct,False,2024-11-13,2024-11-24,product_tour,5,1,0,130,59,15,0.154,0
LEAD_000605,Consulting Company 605,Contact 605,contact605@company605.com,VP Sales,Consulting,1-10,APAC,social,False,2025-02-13,2025-03-08,case_study_view,6,1,4,83,518,59,0.596,1
LEAD_000606,Finance Company 606,Contact 606,contact606@company606.com,Business Analyst,Finance,1-10,LATAM,organic,False,2025-05-06,2025-05-29,webinar,4,2,2,21,5016,37,0.37,1
LEAD_000607,Retail Company 607,Contact 607,contact607@company607.com,Marketing Director,Retail,201-1000,LATAM,direct,False,2024-10-23,2024-11-22,contact_form,5,0,1,114,628,36,0.364,1
LEAD_000608,Healthcare Company 608,Contact 608,contact608@company608.com,Business Analyst,Healthcare,11-50,NA,referral,False,2025-03-15,2025-03-26,demo_request,5,0,3,168,1121,68,0.682,0
LEAD_000609,SaaS Company 609,Contact 609,contact609@company609.com,Marketing Director,SaaS,1001-5000,EU,organic,False,2025-07-27,2025-08-07,case_study_view,5,3,1,42,1608,49,0.498,1
LEAD_000610,Finance Company 610,Contact 610,contact610@company610.com,CTO,Finance,5000+,NA,referral,False,2024-11-18,2024-12-04,webinar,4,0,0,170,3745,32,0.325,0
LEAD_000611,E-commerce Company 611,Contact 611,contact611@company611.com,Operations Manager,E-commerce,1-10,NA,referral,False,2025-06-16,2025-06-19,webinar,7,3,1,150,385,38,0.387,0
LEAD_000612,SaaS Company 612,Contact 612,contact612@company612.com,Operations Manager,SaaS,11-50,MEA,paid,True,2025-02-08,2025-03-08,content_download,2,0,2,96,2787,43,0.43,0
LEAD_000613,Real Estate Company 613,Contact 613,contact613@company613.com,Marketing Director,Real Estate,11-50,EU,organic,False,2025-07-17,2025-08-02,email_open,5,0,0,149,218,17,0.176,1
LEAD_000614,Healthcare Company 614,Contact 614,contact614@company614.com,CEO,Healthcare,11-50,NA,organic,True,2024-10-06,2024-10-31,email_open,8,2,0,108,1586,32,0.327,0
LEAD_000615,Real Estate Company 615,Contact 615,contact615@company615.com,VP Sales,Real Estate,1-10,EU,referral,False,2024-12-04,2024-12-15,email_open,7,5,0,99,168,21,0.214,0
LEAD_000616,SaaS Company 616,Contact 616,contact616@company616.com,CFO,SaaS,51-200,EU,organic,False,2025-01-18,2025-01-25,pricing_page,10,3,3,7,446,79,0.798,1
LEAD_000617,E-commerce Company 617,Contact 617,contact617@company617.com,Sales Manager,E-commerce,201-1000,NA,direct,True,2025-03-17,2025-04-08,ad_click,9,0,2,22,1321,55,0.558,0
LEAD_000618,Consulting Company 618,Contact 618,contact618@company618.com,Operations Manager,Consulting,201-1000,EU,referral,False,2025-07-28,2025-07-29,contact_form,7,2,2,127,655,56,0.567,1
LEAD_000619,Education Company 619,Contact 619,contact619@company619.com,Marketing Director,Education,51-200,EU,direct,False,2025-01-30,2025-02-19,case_study_view,7,0,1,1,1091,32,0.326,0
LEAD_000620,E-commerce Company 620,Contact 620,contact620@company620.com,CFO,E-commerce,51-200,MEA,direct,False,2025-05-28,2025-06-13,contact_form,13,1,4,131,520,84,0.84,1
LEAD_000621,SaaS Company 621,Contact 621,contact621@company621.com,Marketing Director,SaaS,11-50,NA,referral,False,2024-12-11,2024-12-17,webinar,4,0,1,145,1001,42,0.426,0
LEAD_000622,Healthcare Company 622,Contact 622,contact622@company622.com,Marketing Director,Healthcare,5000+,EU,organic,False,2025-05-27,2025-06-20,trial_signup,7,3,4,73,3725,90,0.905,1
LEAD_000623,SaaS Company 623,Contact 623,contact623@company623.com,Marketing Director,SaaS,5000+,EU,social,True,2024-12-17,2025-01-15,trial_signup,5,0,3,136,14510,73,0.735,0
LEAD_000624,Finance Company 624,Contact 624,contact624@company624.com,CTO,Finance,51-200,EU,referral,False,2025-06-23,2025-07-06,demo_request,4,1,4,108,1267,82,0.825,1
LEAD_000625,Retail Company 625,Contact 625,contact625@company625.com,CFO,Retail,1-10,APAC,paid,True,2025-05-31,2025-06-27,content_download,8,1,4,134,318,60,0.602,1
LEAD_000626,SaaS Company 626,Contact 626,contact626@company626.com,Business Analyst,SaaS,201-1000,MEA,organic,False,2024-11-24,2024-12-11,case_study_view,6,0,0,10,10615,34,0.346,0
LEAD_000627,E-commerce Company 627,Contact 627,contact627@company627.com,Product Manager,E-commerce,1-10,APAC,organic,False,2024-09-17,2024-10-17,content_download,8,3,2,121,461,44,0.446,1
LEAD_000628,SaaS Company 628,Contact 628,contact628@company628.com,CTO,SaaS,11-50,APAC,paid,False,2025-01-22,2025-02-04,product_tour,9,1,1,165,9712,46,0.463,0
LEAD_000629,Retail Company 629,Contact 629,contact629@company629.com,Marketing Director,Retail,11-50,EU,organic,False,2025-03-28,2025-04-13,content_download,6,1,2,153,471,43,0.435,0
LEAD_000630,Finance Company 630,Contact 630,contact630@company630.com,Operations Manager,Finance,1-10,APAC,direct,False,2025-04-26,2025-05-17,demo_request,5,0,4,102,527,75,0.756,0
LEAD_000631,SaaS Company 631,Contact 631,contact631@company631.com,Operations Manager,SaaS,11-50,APAC,organic,False,2024-11-12,2024-12-09,trial_signup,9,0,4,45,1831,87,0.873,1
LEAD_000632,Healthcare Company 632,Contact 632,contact632@company632.com,Operations Manager,Healthcare,11-50,EU,organic,False,2025-03-06,2025-03-30,trial_signup,2,1,0,60,526,27,0.272,0
LEAD_000633,Manufacturing Company 633,Contact 633,contact633@company633.com,CTO,Manufacturing,51-200,NA,organic,False,2024-10-01,2024-10-17,ad_click,2,4,2,6,745,44,0.447,1
LEAD_000634,Finance Company 634,Contact 634,contact634@company634.com,CTO,Finance,11-50,NA,organic,False,2025-06-29,2025-07-20,ad_click,6,0,2,2,219,48,0.484,0
LEAD_000635,SaaS Company 635,Contact 635,contact635@company635.com,Sales Manager,SaaS,1-10,APAC,paid,True,2024-11-02,2024-11-24,demo_request,7,0,3,141,794,70,0.704,1
LEAD_000636,Retail Company 636,Contact 636,contact636@company636.com,Operations Manager,Retail,201-1000,LATAM,organic,False,2024-09-11,2024-09-29,email_open,7,4,2,162,142,50,0.508,0
LEAD_000637,E-commerce Company 637,Contact 637,contact637@company637.com,Product Manager,E-commerce,51-200,NA,organic,False,2025-07-06,2025-07-18,pricing_page,6,0,1,59,2194,46,0.464,0
LEAD_000638,SaaS Company 638,Contact 638,contact638@company638.com,CTO,SaaS,1001-5000,EU,paid,True,2025-07-06,2025-07-16,webinar,7,5,3,31,1100,77,0.775,1
LEAD_000639,SaaS Company 639,Contact 639,contact639@company639.com,CEO,SaaS,1001-5000,EU,social,False,2025-03-21,2025-03-23,webinar,5,1,2,2,570,64,0.646,1
LEAD_000640,Technology Company 640,Contact 640,contact640@company640.com,CTO,Technology,201-1000,NA,organic,True,2024-10-15,2024-11-12,content_download,3,0,1,50,8892,45,0.452,1
LEAD_000641,Healthcare Company 641,Contact 641,contact641@company641.com,VP Sales,Healthcare,1-10,NA,social,False,2024-12-09,2024-12-20,content_download,10,1,0,75,316,28,0.28,0
LEAD_000642,Finance Company 642,Contact 642,contact642@company642.com,Operations Manager,Finance,1001-5000,NA,paid,False,2025-09-01,2025-09-13,case_study_view,9,0,2,158,1528,64,0.642,1
LEAD_000643,E-commerce Company 643,Contact 643,contact643@company643.com,Marketing Director,E-commerce,5000+,LATAM,paid,False,2025-05-17,2025-06-09,content_download,5,0,0,48,8817,26,0.268,0
LEAD_000644,Healthcare Company 644,Contact 644,contact644@company644.com,Operations Manager,Healthcare,201-1000,LATAM,paid,False,2025-08-17,2025-08-25,email_open,7,2,2,112,1369,53,0.533,1
LEAD_000645,Healthcare Company 645,Contact 645,contact645@company645.com,Business Analyst,Healthcare,11-50,APAC,direct,False,2025-02-22,2025-02-26,email_open,2,0,3,31,1894,45,0.453,1
LEAD_000646,Real Estate Company 646,Contact 646,contact646@company646.com,CTO,Real Estate,11-50,EU,referral,True,2025-02-11,2025-02-18,email_open,4,4,1,41,267,36,0.368,0
LEAD_000647,Technology Company 647,Contact 647,contact647@company647.com,CEO,Technology,11-50,NA,organic,False,2025-07-13,2025-08-03,trial_signup,8,4,2,174,388,67,0.671,1
LEAD_000648,Healthcare Company 648,Contact 648,contact648@company648.com,Sales Manager,Healthcare,5000+,EU,organic,True,2025-08-13,2025-09-03,demo_request,9,6,3,77,592,89,0.895,1
LEAD_000649,E-commerce Company 649,Contact 649,contact649@company649.com,CEO,E-commerce,201-1000,LATAM,organic,False,2025-01-30,2025-02-20,content_download,5,0,1,141,437,35,0.355,1
LEAD_000650,Finance Company 650,Contact 650,contact650@company650.com,VP Sales,Finance,1-10,NA,referral,True,2025-08-11,2025-08-20,ad_click,9,1,1,67,407,43,0.436,1
LEAD_000651,Manufacturing Company 651,Contact 651,contact651@company651.com,CEO,Manufacturing,5000+,NA,organic,False,2024-12-06,2024-12-12,content_download,1,0,1,30,10320,30,0.307,0
LEAD_000652,Finance Company 652,Contact 652,contact652@company652.com,CTO,Finance,1001-5000,EU,direct,True,2025-07-16,2025-08-12,pricing_page,5,1,1,59,4303,49,0.496,0
LEAD_000653,Healthcare Company 653,Contact 653,contact653@company653.com,Marketing Director,Healthcare,11-50,EU,referral,False,2025-09-06,2025-10-03,demo_request,15,3,2,40,571,75,0.758,1
LEAD_000654,SaaS Company 654,Contact 654,contact654@company654.com,Operations Manager,SaaS,5000+,NA,social,True,2024-09-22,2024-10-18,case_study_view,6,0,2,146,9336,59,0.598,1
LEAD_000655,SaaS Company 655,Contact 655,contact655@company655.com,CFO,SaaS,11-50,NA,direct,True,2024-10-16,2024-11-05,product_tour,5,1,7,38,1673,74,0.747,0
LEAD_000656,SaaS Company 656,Contact 656,contact656@company656.com,Operations Manager,SaaS,5000+,LATAM,paid,False,2024-10-10,2024-10-31,product_tour,5,0,1,163,3829,40,0.406,1
LEAD_000657,Finance Company 657,Contact 657,contact657@company657.com,IT Director,Finance,201-1000,NA,social,False,2025-04-18,2025-04-24,content_download,5,1,3,4,10504,68,0.685,1
LEAD_000658,Healthcare Company 658,Contact 658,contact658@company658.com,Product Manager,Healthcare,51-200,APAC,organic,False,2024-12-15,2024-12-28,product_tour,5,1,0,28,287,30,0.303,0
LEAD_000659,Technology Company 659,Contact 659,contact659@company659.com,VP Sales,Technology,11-50,EU,referral,False,2025-07-01,2025-07-21,case_study_view,7,3,2,106,705,54,0.546,1
LEAD_000660,Healthcare Company 660,Contact 660,contact660@company660.com,Operations Manager,Healthcare,11-50,APAC,organic,False,2025-07-07,2025-07-30,pricing_page,10,8,3,115,564,77,0.775,0
LEAD_000661,Manufacturing Company 661,Contact 661,contact661@company661.com,Operations Manager,Manufacturing,201-1000,APAC,organic,True,2025-04-30,2025-05-07,demo_request,8,1,1,92,3783,58,0.584,1
LEAD_000662,Manufacturing Company 662,Contact 662,contact662@company662.com,Product Manager,Manufacturing,51-200,NA,organic,False,2025-05-03,2025-05-11,case_study_view,6,3,3,176,2116,61,0.611,0
LEAD_000663,SaaS Company 663,Contact 663,contact663@company663.com,Sales Manager,SaaS,51-200,EU,direct,False,2025-05-23,2025-06-04,webinar,9,5,5,7,1725,84,0.847,1
LEAD_000664,Retail Company 664,Contact 664,contact664@company664.com,VP Sales,Retail,51-200,LATAM,referral,False,2025-05-01,2025-05-14,webinar,10,2,4,128,4060,75,0.759,0
LEAD_000665,Manufacturing Company 665,Contact 665,contact665@company665.com,Operations Manager,Manufacturing,11-50,NA,paid,False,2025-09-01,2025-09-08,email_open,5,0,4,85,799,65,0.656,0
LEAD_000666,Real Estate Company 666,Contact 666,contact666@company666.com,Product Manager,Real Estate,1001-5000,NA,paid,True,2025-03-04,2025-03-21,pricing_page,12,1,2,38,4139,70,0.703,0
LEAD_000667,Finance Company 667,Contact 667,contact667@company667.com,Business Analyst,Finance,201-1000,NA,direct,False,2024-10-11,2024-10-29,pricing_page,9,2,0,176,3288,50,0.506,1
LEAD_000668,E-commerce Company 668,Contact 668,contact668@company668.com,Marketing Director,E-commerce,1001-5000,NA,referral,False,2025-03-07,2025-03-27,content_download,4,1,3,21,1346,62,0.629,1
LEAD_000669,E-commerce Company 669,Contact 669,contact669@company669.com,Product Manager,E-commerce,1-10,NA,social,False,2025-04-27,2025-05-23,demo_request,11,4,0,139,209,46,0.468,1
LEAD_000670,Manufacturing Company 670,Contact 670,contact670@company670.com,Sales Manager,Manufacturing,51-200,LATAM,organic,True,2024-11-22,2024-12-12,ad_click,7,6,2,162,1777,48,0.482,0
LEAD_000671,SaaS Company 671,Contact 671,contact671@company671.com,CEO,SaaS,5000+,NA,direct,True,2025-02-16,2025-03-06,contact_form,8,0,3,125,8386,79,0.79,0
LEAD_000672,SaaS Company 672,Contact 672,contact672@company672.com,CFO,SaaS,1001-5000,NA,organic,False,2025-03-03,2025-03-10,product_tour,3,1,0,111,3883,36,0.364,1
LEAD_000673,Finance Company 673,Contact 673,contact673@company673.com,Marketing Director,Finance,11-50,MEA,organic,False,2024-12-02,2024-12-18,email_open,3,1,0,41,1775,20,0.2,0
LEAD_000674,Healthcare Company 674,Contact 674,contact674@company674.com,Sales Manager,Healthcare,1-10,EU,organic,False,2024-12-07,2025-01-04,pricing_page,6,0,1,153,6096,39,0.393,0
LEAD_000675,Retail Company 675,Contact 675,contact675@company675.com,Product Manager,Retail,1-10,EU,referral,True,2025-08-19,2025-09-16,ad_click,5,6,5,72,233,59,0.592,0
LEAD_000676,Manufacturing Company 676,Contact 676,contact676@company676.com,Operations Manager,Manufacturing,11-50,NA,social,False,2025-04-06,2025-04-11,email_open,8,3,3,125,1146,59,0.595,1
LEAD_000677,Healthcare Company 677,Contact 677,contact677@company677.com,CEO,Healthcare,1-10,NA,paid,False,2024-09-13,2024-09-26,content_download,12,2,3,136,1478,66,0.661,0
LEAD_000678,SaaS Company 678,Contact 678,contact678@company678.com,Marketing Director,SaaS,1-10,LATAM,referral,False,2024-10-10,2024-10-29,webinar,6,2,3,12,182,60,0.608,1
LEAD_000679,SaaS Company 679,Contact 679,contact679@company679.com,Operations Manager,SaaS,1-10,MEA,paid,True,2025-06-14,2025-06-21,trial_signup,5,5,6,171,977,75,0.754,1
LEAD_000680,Finance Company 680,Contact 680,contact680@company680.com,Marketing Director,Finance,5000+,APAC,organic,False,2025-06-30,2025-07-07,email_open,8,2,2,51,2424,57,0.575,0
LEAD_000681,SaaS Company 681,Contact 681,contact681@company681.com,VP Sales,SaaS,201-1000,APAC,organic,False,2025-06-24,2025-07-01,pricing_page,10,0,3,138,5805,84,0.849,1
LEAD_000682,E-commerce Company 682,Contact 682,contact682@company682.com,CTO,E-commerce,1001-5000,NA,organic,False,2025-08-08,2025-08-31,content_download,5,2,0,83,503,33,0.333,0
LEAD_000683,SaaS Company 683,Contact 683,contact683@company683.com,Product Manager,SaaS,11-50,EU,direct,True,2025-01-15,2025-02-12,contact_form,8,1,2,143,577,64,0.644,1
LEAD_000684,Healthcare Company 684,Contact 684,contact684@company684.com,Business Analyst,Healthcare,5000+,NA,referral,False,2025-07-06,2025-07-13,ad_click,5,1,1,27,451,41,0.413,0
LEAD_000685,SaaS Company 685,Contact 685,contact685@company685.com,IT Director,SaaS,1001-5000,APAC,organic,False,2025-07-12,2025-08-10,case_study_view,6,1,1,84,9512,48,0.481,1
LEAD_000686,Manufacturing Company 686,Contact 686,contact686@company686.com,CEO,Manufacturing,5000+,APAC,organic,False,2025-02-16,2025-03-15,trial_signup,4,2,2,104,2323,57,0.577,0
LEAD_000687,Retail Company 687,Contact 687,contact687@company687.com,Marketing Director,Retail,201-1000,NA,direct,False,2025-04-13,2025-04-28,trial_signup,2,0,2,117,496,51,0.517,0
LEAD_000688,SaaS Company 688,Contact 688,contact688@company688.com,Marketing Director,SaaS,201-1000,NA,paid,False,2024-11-18,2024-12-16,webinar,6,0,0,50,2707,42,0.424,0
LEAD_000689,Retail Company 689,Contact 689,contact689@company689.com,Operations Manager,Retail,1001-5000,EU,direct,False,2025-04-27,2025-05-11,case_study_view,5,1,0,67,3249,34,0.344,0
LEAD_000690,E-commerce Company 690,Contact 690,contact690@company690.com,CTO,E-commerce,51-200,EU,organic,False,2025-01-03,2025-01-12,demo_request,5,0,2,59,2111,56,0.568,0
LEAD_000691,SaaS Company 691,Contact 691,contact691@company691.com,Business Analyst,SaaS,11-50,APAC,organic,True,2025-07-22,2025-08-14,demo_request,10,3,4,109,1209,94,0.944,1
LEAD_000692,Finance Company 692,Contact 692,contact692@company692.com,Marketing Director,Finance,5000+,EU,organic,False,2025-08-27,2025-08-29,trial_signup,10,2,3,91,9511,83,0.839,1
LEAD_000693,SaaS Company 693,Contact 693,contact693@company693.com,CFO,SaaS,201-1000,NA,organic,True,2025-01-03,2025-01-23,trial_signup,2,0,1,123,17748,50,0.502,1
LEAD_000694,Technology Company 694,Contact 694,contact694@company694.com,Business Analyst,Technology,201-1000,EU,organic,False,2025-01-30,2025-03-01,contact_form,4,0,3,119,2059,63,0.637,0
LEAD_000695,Retail Company 695,Contact 695,contact695@company695.com,IT Director,Retail,51-200,APAC,paid,False,2025-04-27,2025-05-11,product_tour,1,2,5,120,905,55,0.554,1
LEAD_000696,Manufacturing Company 696,Contact 696,contact696@company696.com,IT Director,Manufacturing,201-1000,NA,direct,True,2025-07-15,2025-07-27,trial_signup,2,0,2,5,3429,52,0.529,0
LEAD_000697,E-commerce Company 697,Contact 697,contact697@company697.com,VP Sales,E-commerce,51-200,APAC,paid,False,2025-09-05,2025-09-16,trial_signup,9,1,2,78,924,60,0.608,1
LEAD_000698,E-commerce Company 698,Contact 698,contact698@company698.com,Marketing Director,E-commerce,1-10,APAC,paid,False,2024-09-07,2024-09-15,contact_form,2,0,4,118,1904,52,0.527,0
LEAD_000699,Consulting Company 699,Contact 699,contact699@company699.com,Marketing Director,Consulting,1-10,EU,paid,False,2024-11-23,2024-12-15,webinar,3,1,1,92,230,22,0.225,0
LEAD_000700,Retail Company 700,Contact 700,contact700@company700.com,CEO,Retail,51-200,APAC,paid,False,2025-03-08,2025-04-05,email_open,10,2,3,55,871,57,0.58,1
LEAD_000701,E-commerce Company 701,Contact 701,contact701@company701.com,CTO,E-commerce,1-10,EU,organic,False,2025-02-12,2025-02-20,trial_signup,6,2,1,143,77,43,0.436,1
LEAD_000702,SaaS Company 702,Contact 702,contact702@company702.com,Business Analyst,SaaS,201-1000,EU,referral,False,2025-02-20,2025-03-16,contact_form,3,4,1,81,21028,52,0.529,0
LEAD_000703,SaaS Company 703,Contact 703,contact703@company703.com,CTO,SaaS,1-10,EU,organic,False,2025-02-18,2025-03-08,webinar,5,2,0,69,1804,28,0.286,0
LEAD_000704,E-commerce Company 704,Contact 704,contact704@company704.com,VP Sales,E-commerce,201-1000,MEA,organic,False,2024-12-24,2024-12-30,pricing_page,11,5,5,177,339,89,0.899,1
LEAD_000705,SaaS Company 705,Contact 705,contact705@company705.com,Product Manager,SaaS,1-10,EU,paid,True,2025-02-06,2025-02-25,demo_request,2,2,3,48,3806,65,0.652,1
LEAD_000706,SaaS Company 706,Contact 706,contact706@company706.com,Product Manager,SaaS,11-50,NA,direct,True,2024-11-07,2024-11-11,webinar,6,0,0,25,1183,34,0.348,0
LEAD_000707,E-commerce Company 707,Contact 707,contact707@company707.com,CFO,E-commerce,11-50,NA,paid,True,2024-09-08,2024-09-26,contact_form,7,0,0,64,37,32,0.328,1
LEAD_000708,Finance Company 708,Contact 708,contact708@company708.com,CTO,Finance,5000+,NA,paid,False,2024-11-28,2024-12-13,content_download,4,0,0,132,2104,35,0.35,0
LEAD_000709,SaaS Company 709,Contact 709,contact709@company709.com,Product Manager,SaaS,51-200,APAC,direct,False,2025-01-01,2025-01-18,case_study_view,4,0,1,92,1322,40,0.403,0
LEAD_000710,Technology Company 710,Contact 710,contact710@company710.com,CEO,Technology,1-10,NA,referral,False,2025-06-08,2025-06-20,ad_click,9,2,4,179,441,76,0.761,1
LEAD_000711,SaaS Company 711,Contact 711,contact711@company711.com,IT Director,SaaS,11-50,APAC,referral,True,2025-08-20,2025-09-12,trial_signup,4,2,1,130,720,49,0.495,0
LEAD_000712,SaaS Company 712,Contact 712,contact712@company712.com,CTO,SaaS,1001-5000,NA,direct,False,2025-05-04,2025-05-28,demo_request,5,1,4,175,9852,93,0.932,1
LEAD_000713,Education Company 713,Contact 713,contact713@company713.com,CFO,Education,11-50,EU,organic,False,2025-05-24,2025-06-23,email_open,2,3,3,144,106,45,0.452,0
LEAD_000714,Consulting Company 714,Contact 714,contact714@company714.com,Business Analyst,Consulting,1-10,APAC,paid,False,2025-04-10,2025-04-24,contact_form,2,0,0,27,69,12,0.129,0
LEAD_000715,SaaS Company 715,Contact 715,contact715@company715.com,CTO,SaaS,11-50,NA,organic,False,2025-04-28,2025-05-05,trial_signup,12,1,1,116,7117,66,0.669,1
LEAD_000716,Technology Company 716,Contact 716,contact716@company716.com,CTO,Technology,1-10,NA,referral,True,2025-02-12,2025-03-05,webinar,5,0,2,103,190,46,0.463,0
LEAD_000717,Finance Company 717,Contact 717,contact717@company717.com,VP Sales,Finance,11-50,EU,organic,False,2025-03-24,2025-04-13,email_open,3,0,0,178,2328,20,0.205,0
LEAD_000718,E-commerce Company 718,Contact 718,contact718@company718.com,VP Sales,E-commerce,201-1000,APAC,direct,False,2024-09-17,2024-10-06,contact_form,4,0,2,81,4392,49,0.495,0
LEAD_000719,Education Company 719,Contact 719,contact719@company719.com,Operations Manager,Education,5000+,EU,direct,False,2025-03-15,2025-04-08,product_tour,3,4,3,125,18074,51,0.519,0
LEAD_000720,Technology Company 720,Contact 720,contact720@company720.com,Marketing Director,Technology,51-200,MEA,paid,True,2024-12-04,2024-12-18,trial_signup,10,4,4,139,298,94,0.94,1
LEAD_000721,Manufacturing Company 721,Contact 721,contact721@company721.com,CEO,Manufacturing,51-200,LATAM,organic,False,2024-11-04,2024-11-15,content_download,10,0,5,9,513,71,0.713,1
LEAD_000722,Manufacturing Company 722,Contact 722,contact722@company722.com,CTO,Manufacturing,11-50,LATAM,paid,False,2024-12-31,2025-01-01,content_download,5,0,2,40,998,35,0.359,0
LEAD_000723,Consulting Company 723,Contact 723,contact723@company723.com,Marketing Director,Consulting,11-50,NA,direct,False,2024-12-08,2024-12-14,webinar,9,7,5,14,1156,80,0.802,1
LEAD_000724,SaaS Company 724,Contact 724,contact724@company724.com,Sales Manager,SaaS,5000+,APAC,social,False,2024-10-09,2024-11-08,product_tour,4,0,3,12,2677,62,0.628,1
LEAD_000725,SaaS Company 725,Contact 725,contact725@company725.com,CTO,SaaS,1-10,LATAM,organic,False,2025-05-07,2025-05-28,product_tour,7,1,1,16,508,34,0.346,0
LEAD_000726,Education Company 726,Contact 726,contact726@company726.com,VP Sales,Education,1-10,EU,referral,True,2025-04-29,2025-05-13,product_tour,6,6,2,110,218,41,0.418,1
LEAD_000727,Retail Company 727,Contact 727,contact727@company727.com,CEO,Retail,1-10,LATAM,social,True,2025-08-11,2025-08-27,ad_click,5,2,0,74,55,13,0.135,0
LEAD_000728,SaaS Company 728,Contact 728,contact728@company728.com,Operations Manager,SaaS,11-50,APAC,organic,False,2024-10-12,2024-10-25,pricing_page,5,0,1,30,1164,46,0.463,1
LEAD_000729,Healthcare Company 729,Contact 729,contact729@company729.com,CFO,Healthcare,201-1000,NA,referral,True,2024-10-06,2024-10-18,trial_signup,5,4,3,12,881,74,0.748,1
LEAD_000730,SaaS Company 730,Contact 730,contact730@company730.com,IT Director,SaaS,51-200,NA,referral,True,2025-08-24,2025-09-05,contact_form,2,0,3,93,1880,64,0.646,0
LEAD_000731,SaaS Company 731,Contact 731,contact731@company731.com,Sales Manager,SaaS,201-1000,NA,direct,False,2025-08-10,2025-08-21,content_download,8,2,3,78,3164,76,0.765,0
LEAD_000732,Consulting Company 732,Contact 732,contact732@company732.com,CFO,Consulting,11-50,EU,direct,False,2025-06-18,2025-06-22,content_download,9,1,1,77,1788,41,0.419,1
LEAD_000733,Healthcare Company 733,Contact 733,contact733@company733.com,Product Manager,Healthcare,201-1000,NA,organic,False,2025-01-13,2025-01-20,pricing_page,9,4,6,97,1523,88,0.885,1
LEAD_000734,SaaS Company 734,Contact 734,contact734@company734.com,Business Analyst,SaaS,11-50,NA,organic,False,2025-08-11,2025-09-05,trial_signup,14,2,7,122,179,95,0.95,1
LEAD_000735,Retail Company 735,Contact 735,contact735@company735.com,CTO,Retail,51-200,LATAM,organic,True,2025-01-10,2025-01-14,webinar,3,0,1,77,80,31,0.314,0
LEAD_000736,Manufacturing Company 736,Contact 736,contact736@company736.com,Product Manager,Manufacturing,201-1000,LATAM,organic,False,2025-02-07,2025-02-13,contact_form,6,0,2,12,982,50,0.503,0
LEAD_000737,SaaS Company 737,Contact 737,contact737@company737.com,CTO,SaaS,1001-5000,MEA,direct,True,2024-09-28,2024-10-15,contact_form,7,3,1,57,979,57,0.577,0
LEAD_000738,Finance Company 738,Contact 738,contact738@company738.com,Marketing Director,Finance,51-200,LATAM,organic,False,2025-04-13,2025-05-10,email_open,3,3,1,74,592,31,0.311,0
LEAD_000739,Healthcare Company 739,Contact 739,contact739@company739.com,Marketing Director,Healthcare,5000+,APAC,social,False,2024-11-02,2024-11-29,case_study_view,12,1,2,50,2276,62,0.622,1
LEAD_000740,Consulting Company 740,Contact 740,contact740@company740.com,CEO,Consulting,11-50,APAC,direct,False,2024-11-03,2024-11-15,ad_click,7,1,2,54,485,46,0.46,0
LEAD_000741,SaaS Company 741,Contact 741,contact741@company741.com,CFO,SaaS,1001-5000,EU,paid,False,2025-08-08,2025-08-30,ad_click,4,0,4,43,4609,72,0.728,1
